,annee,ghm.nro,type,url,10ème percentile de la durée de séjour (en nuitée),95ème percentile de la durée de séjour (en nuitée),Age Moyen,Coefficient de variation,Durée de séjour Maximale (en nuitée),Durée de séjour Minimale (en nuitée),Durée moyenne de séjour (en nuitée),Ecart-Type,Ecart-Type de l'age,Effectif,Mode de la durée de séjour (en nuitée),Médiane de la durée de séjour (en nuitée),Nombre de Décès,Nombre moyen d'actes,Nombre moyen d'actes classants,Nombre moyen d'actes non classants,Nombre moyen de diagnostics associés,Pourcentage de Décès,Variance
2752,2016.0,19M103,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M103,"5,00","12,00","81,56","32,12",12,5,"7,81","2,51","7,32",16,5,"7,00",0,"3,56","0,25","3,31","7,69","0,00","6,30"
2753,,,,,,,,,,,,,,,,,,,,,,,
2754,2016.0,19M10T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M10T,"0,00","1,00","53,45","125,66",1,0,"0,40","0,50","20,33",20,0,"0,00",0,"1,30","0,15","1,15","0,55","0,00","0,25"
2755,2016.0,19M111,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M111,"2,00","13,50","55,69","75,76",26,2,"5,49","4,16","14,43",140,4,"4,00",0,"3,78","0,29","3,49","2,93","0,00","17,27"
2756,2016.0,19M112,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M112,"3,00","21,00","67,74","88,73",46,3,"7,65","6,78","15,45",186,3,"5,00",0,"4,13","0,41","3,72","4,36","0,00","46,01"
2757,2016.0,19M113,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M113,"5,00","22,00","79,17","63,81",53,4,"11,01","7,02","9,57",252,8,"9,00",0,"3,40","0,18","3,22","6,81","0,00","49,35"
2758,2016.0,19M114,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M114,"7,00","27,00","77,79","37,59",27,7,"14,63","5,50","10,18",19,12,"13,00",1,"5,84","0,79","5,05","8,79","5,26","30,25"
2759,2016.0,19M11T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M11T,"0,00","1,00","60,66","305,29",1,0,"0,10","0,30","14,60",866,0,"0,00",0,"0,99","0,84","0,15","0,32","0,00","0,09"
2760,2016.0,19M121,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M121,"1,00","15,00","25,74","86,24",16,1,"5,07","4,38","11,26",27,1,"4,00",0,"0,93","0,19","0,74","1,74","0,00","19,15"
2761,2016.0,19M122,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M122,"3,00","16,00","41,95","58,07",17,3,"7,23","4,20","19,59",22,3,"6,00",0,"2,77","0,36","2,41","4,86","0,00","17,61"
2762,2016.0,19M123,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M123,"5,00","41,00","39,11","84,84",76,4,"15,93","13,52","23,02",44,9,"11,50",0,"2,39","0,23","2,16","3,82","0,00","182,72"
2763,2016.0,19M124,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M124,"6,00","41,00","56,00","64,58",41,6,"19,33","12,48","21,66",6,,"17,00",1,"5,67","0,50","5,17","9,67","16,67","155,87"
2764,2016.0,19M12T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M12T,"0,00","0,00","37,00",,0,0,"0,00","0,00","19,80",2,0,"0,00",0,"2,00","0,00","2,00","0,00","0,00","0,00"
2765,2016.0,19M131,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M131,"2,00","9,00","58,80","63,47",9,2,"4,40","2,79","30,21",5,3,"3,00",0,"1,60","0,00","1,60","1,80","0,00","7,80"
2766,2016.0,19M132,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M132,"3,50","37,50","71,70","82,06",51,3,"12,55","10,30","18,81",20,12,"11,50",0,"2,85","0,05","2,80","6,45","0,00","106,05"
2767,2016.0,19M133,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M133,"6,00","20,00","83,00","51,46",20,6,"10,17","5,23","12,49",6,8,"8,00",0,"2,00","0,00","2,00","8,50","0,00","27,37"
2768,,,,,,,,,,,,,,,,,,,,,,,
2769,2016.0,19M13T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M13T,"0,00","1,00","52,54","244,10",1,0,"0,15","0,38","27,12",13,0,"0,00",0,"0,92","0,00","0,92","2,85","0,00","0,14"
2770,2016.0,19M141,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M141,"2,00","10,00","54,45","58,59",13,2,"5,34","3,13","10,31",29,2,"4,00",0,"1,93","0,03","1,90","2,34","0,00","9,81"
2771,2016.0,19M142,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M142,"3,00","26,00","62,74","70,16",34,3,"9,86","6,92","15,57",42,6,"7,50",0,"3,10","0,14","2,95","3,98","0,00","47,83"
2772,2016.0,19M143,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M143,"7,00","26,00","77,60","47,28",33,5,"13,52","6,39","9,27",73,9,"12,00",1,"3,10","0,10","3,00","7,38","1,37","40,86"
2773,2016.0,19M144,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M144,"5,00","22,00","78,71","45,36",22,5,"14,00","6,35","14,24",7,,"16,00",3,"3,14","0,14","3,00","10,14","42,86","40,33"
2774,2016.0,19M14T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M14T,"0,00","0,00","56,24","679,92",1,0,"0,02","0,14","14,82",613,0,"0,00",0,"1,01","0,95","0,06","0,27","0,00","0,02"
2775,2016.0,19M151,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M151,"2,00","13,00","86,00","66,80",13,2,"5,71","3,82","3,83",7,2,"5,00",0,"3,43","0,14","3,29","3,00","0,00","14,57"
2776,2016.0,19M152,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M152,"3,00","32,00","86,00","66,66",32,3,"10,94","7,30","3,46",18,5,"9,50",0,"1,83","0,00","1,83","5,83","0,00","53,23"
2777,2016.0,19M153,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M153,"6,00","17,00","88,18","39,39",17,5,"8,73","3,44","4,90",11,6,"8,00",0,"3,82","0,00","3,82","6,18","0,00","11,82"
2778,,,,,,,,,,,,,,,,,,,,,,,
2779,2016.0,19M15T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M15T,"0,00","1,00","83,67","86,60",1,0,"0,67","0,58","3,21",3,1,"1,00",0,"2,00","0,33","1,67","4,00","0,00","0,33"
2780,2016.0,19M161,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M161,"2,00","36,00","52,80","124,25",36,2,"7,13","8,86","10,82",15,2,"4,00",0,"2,07","0,07","2,00","2,53","0,00","78,55"
2781,2016.0,19M162,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M162,"3,00","25,00","63,81","78,75",25,3,"7,25","5,71","10,60",16,3,"5,50",0,"2,25","0,19","2,06","5,00","0,00","32,60"
2782,2016.0,19M163,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M163,"4,00","34,00","71,10","72,04",34,4,"15,10","10,88","7,65",10,4,"14,00",0,"1,40","0,20","1,20","5,10","0,00","118,32"
2783,2016.0,19M164,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M164,"5,00","24,00","68,67","91,65",24,5,"11,67","10,69","12,86",3,,"6,00",0,"5,00","0,67","4,33","5,33","0,00","114,33"
2784,2016.0,19M16T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M16T,"0,00","1,00","42,82","287,12",1,0,"0,11","0,31","14,62",147,0,"0,00",0,"0,91","0,73","0,18","0,30","0,00","0,10"
2785,2016.0,19M171,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M171,"0,00","1,00","31,10","316,23",1,0,"0,10","0,32","29,67",10,0,"0,00",0,"1,60","0,60","1,00","0,70","0,00","0,10"
2786,,,,,,,,,,,,,,,,,,,,,,,
2787,2016.0,19M173,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M173,"6,00","6,00","70,00",,6,6,"6,00",,,1,6,"6,00",0,"0,00","0,00","0,00","3,00","0,00",
2788,,,,,,,,,,,,,,,,,,,,,,,
2789,2016.0,19M181,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M181,"2,00","2,00","45,13","0,00",2,2,"2,00","0,00","43,38",3,2,"2,00",0,"2,33","0,00","2,33","1,67","0,00","0,00"
2790,2016.0,19M182,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M182,"4,00","4,00","12,00",,4,4,"4,00",,,1,4,"4,00",0,"0,00","0,00","0,00","5,00","0,00",
2791,2016.0,19M183,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M183,"9,00","9,00","91,00",,9,9,"9,00",,,1,9,"9,00",0,"1,00","0,00","1,00","14,00","0,00",
2792,,,,,,,,,,,,,,,,,,,,,,,
2793,2016.0,19M18T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M18T,"0,00","1,00","31,40","91,29",1,0,"0,60","0,55","34,88",5,1,"1,00",0,"0,40","0,20","0,20","1,40","0,00","0,30"
2794,2016.0,19M191,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M191,"1,00","9,00","44,22","87,42",15,1,"3,05","2,67","20,64",57,1,"2,00",0,"2,26","0,28","1,98","1,81","0,00","7,12"
2795,2016.0,19M192,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M192,"3,00","13,00","46,75","60,08",19,3,"6,42","3,86","22,53",24,4,"5,50",0,"4,17","0,67","3,50","4,21","0,00","14,86"
2796,2016.0,19M193,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M193,"5,00","15,00","71,80","46,71",15,4,"8,73","4,08","19,79",15,5,"8,00",0,"3,27","0,40","2,87","7,47","0,00","16,64"
2797,2016.0,19M194,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M194,"8,00","28,00","79,67","36,12",28,8,"18,67","6,74","13,92",6,,"19,50",0,"4,50","1,00","3,50","6,67","0,00","45,47"
2798,2016.0,19M19T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M19T,"0,00","0,00","45,13",,0,0,"0,00","0,00","18,51",54,0,"0,00",0,"1,83","1,26","0,57","0,63","0,00","0,00"
2799,2016.0,19M201,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M201,"2,00","2,00","55,00","0,00",2,2,"2,00","0,00","29,70",2,2,"2,00",0,"1,00","0,00","1,00","3,50","0,00","0,00"
2800,2016.0,19M202,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M202,"3,00","20,00","69,50","62,91",20,3,"8,83","5,56","11,92",12,3,"8,00",0,"2,67","0,50","2,17","6,33","0,00","30,88"
2801,2016.0,19M203,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M203,"5,00","17,00","84,00","50,72",25,4,"9,85","4,99","7,82",26,6,"8,00",0,"3,62","0,15","3,46","8,96","0,00","24,94"
2802,2016.0,19M204,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M204,"6,00","6,00","87,00",,6,6,"6,00",,,1,6,"6,00",0,"6,00","0,00","6,00","13,00","0,00",
2803,2016.0,19M20T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M20T,"0,00","1,00","57,81","97,70",1,0,"0,52","0,51","30,42",21,1,"1,00",0,"2,00","0,14","1,86","1,33","0,00","0,26"
2804,2016.0,19M21Z,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M21Z,"0,00","2,00","74,65","691,30",112,0,"0,90","6,20","12,38",554,0,"0,00",0,"2,31","0,01","2,31","1,58","0,00","38,46"
2805,2016.0,19M22Z,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=19M22Z,"2,00","21,00","75,63","95,70",50,2,"7,94","7,60","16,31",81,2,"6,00",2,"2,11","0,07","2,04","5,48","2,47","57,71"
2806,2016.0,20Z021,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z021,"4,00","12,00","38,29","44,02",20,2,"6,95","3,06","10,75",462,7,"7,00",0,"1,76","0,17","1,60","5,81","0,00","9,36"
2807,2016.0,20Z022,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z022,"4,00","12,00","38,73","41,54",23,3,"7,22","3,00","11,39",324,7,"7,00",0,"2,30","0,35","1,94","7,54","0,00","8,99"
2808,2016.0,20Z023,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z023,"4,00","12,00","42,81","48,84",15,4,"6,43","3,14","10,32",21,4,"5,00",0,"1,86","0,24","1,62","8,90","0,00","9,86"
2809,2016.0,20Z024,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z024,"12,00","12,00","38,00","0,00",12,12,"12,00","0,00","10,58",3,12,"12,00",0,"1,33","0,00","1,33","13,33","0,00","0,00"
2810,2016.0,20Z02T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z02T,"0,00","0,00","41,59","681,46",1,0,"0,02","0,14","12,04",1185,0,"0,00",0,"0,14","0,03","0,10","5,48","0,00","0,02"
2811,2016.0,20Z031,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z031,"0,00","2,00","43,12","149,19",2,0,"0,41","0,61","14,38",81,0,"0,00",0,"1,06","0,05","1,01","1,38","0,00","0,37"
2812,2016.0,20Z032,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z032,"3,00","23,00","60,33","106,69",23,3,"6,44","6,88","17,43",9,3,"3,00",0,"2,89","0,67","2,22","3,78","0,00","47,28"
2813,2016.0,20Z033,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z033,"4,00","18,00","75,50","41,80",18,4,"11,00","4,60","14,81",8,11,"11,00",0,"6,13","0,00","6,13","8,25","0,00","21,14"
2814,2016.0,20Z034,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z034,"6,00","27,00","73,60","46,50",27,6,"17,00","7,91","18,39",5,,"19,00",0,"12,80","1,00","11,80","11,20","0,00","62,50"
2815,2016.0,20Z041,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z041,"4,00","14,00","47,38","46,18",33,2,"7,49","3,46","10,50",3239,7,"7,00",0,"1,63","0,20","1,43","3,89","0,00","11,97"
2816,2016.0,20Z042,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z042,"4,00","14,00","48,67","44,51",43,3,"8,01","3,57","11,16",1545,7,"7,00",0,"2,74","0,49","2,25","6,45","0,00","12,72"
2817,2016.0,20Z043,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z043,"5,00","22,00","56,58","60,85",49,4,"10,06","6,12","11,42",143,7,"9,00",1,"3,93","0,52","3,41","7,02","0,70","37,50"
2818,2016.0,20Z044,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z044,"7,00","48,00","53,95","94,51",79,7,"18,57","17,55","11,29",21,7,"12,00",0,"7,62","0,76","6,86","9,24","0,00","308,06"
2819,2016.0,20Z04T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z04T,"0,00","0,00","50,02","719,59",1,0,"0,02","0,14","10,09",7705,0,"0,00",1,"0,15","0,03","0,12","3,10","0,01","0,02"
2820,2016.0,20Z051,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z051,"0,00","1,00","45,22","122,33",11,0,"0,66","0,81","18,34",852,1,"1,00",1,"1,28","0,03","1,25","1,22","0,12","0,66"
2821,2016.0,20Z052,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z052,"3,00","32,00","61,17","85,73",33,3,"8,38","7,18","15,20",29,3,"7,00",0,"4,76","0,28","4,48","5,83","0,00","51,60"
2822,2016.0,20Z053,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z053,"4,00","15,00","68,81","38,54",15,4,"9,06","3,49","13,88",16,7,"9,50",1,"4,63","0,38","4,25","7,50","6,25","12,20"
2823,2016.0,20Z054,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z054,"7,00","71,00","59,00","88,27",71,5,"23,60","20,83","14,28",15,7,"17,00",1,"8,20","1,00","7,20","9,73","6,67","433,97"
2824,2016.0,20Z061,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z061,"2,00","17,00","46,73","82,44",20,2,"6,15","5,07","15,06",26,2,"4,00",0,"2,23","0,27","1,96","2,92","0,00","25,74"
2825,2016.0,20Z062,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z062,"4,00","28,00","61,26","81,54",38,4,"11,00","8,97","21,04",23,4,"7,00",0,"3,00","0,17","2,83","5,17","0,00","80,45"
2826,2016.0,20Z063,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z063,"6,00","33,00","65,17","78,36",62,4,"16,48","12,91","12,76",23,12,"12,00",0,"4,13","0,00","4,13","7,17","0,00","166,72"
2827,2016.0,20Z064,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z064,"12,00","42,00","67,50","59,12",42,12,"23,25","13,74","12,34",4,,"19,50",0,"6,50","0,75","5,75","8,50","0,00","188,92"
2828,2016.0,20Z06T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=20Z06T,"0,00","0,00","56,50","650,50",1,0,"0,02","0,15","9,40",822,0,"0,00",0,"0,06","0,00","0,05","4,78","0,00","0,02"
2829,,,,,,,,,,,,,,,,,,,,,,,
2830,,,,,,,,,,,,,,,,,,,,,,,
2831,,,,,,,,,,,,,,,,,,,,,,,
2832,,,,,,,,,,,,,,,,,,,,,,,
2833,,,,,,,,,,,,,,,,,,,,,,,
2834,,,,,,,,,,,,,,,,,,,,,,,
2835,,,,,,,,,,,,,,,,,,,,,,,
2836,,,,,,,,,,,,,,,,,,,,,,,
2837,,,,,,,,,,,,,,,,,,,,,,,
2838,2016.0,21C041,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=21C041,"1,00","4,00","45,09","88,08",13,1,"1,58","1,39","20,20",753,1,"1,00",0,"3,95","3,05","0,90","1,78","0,00","1,93"
2839,2016.0,21C042,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=21C042,"3,00","12,00","50,85","59,86",20,3,"5,80","3,47","20,12",46,4,"4,50",1,"5,33","3,50","1,83","4,30","2,17","12,07"
2840,2016.0,21C043,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=21C043,"4,00","30,00","52,43","85,20",37,4,"10,03","8,55","24,69",30,4,"7,00",0,"6,27","3,67","2,60","6,20","0,00","73,07"
2841,2016.0,21C044,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=21C044,"20,00","20,00","58,00",,20,20,"20,00",,,1,20,"20,00",0,"9,00","5,00","4,00","9,00","0,00",
2842,2016.0,21C04J,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=21C04J,"0,00","0,00","39,30",,0,0,"0,00","0,00","18,08",4722,0,"0,00",0,"3,65","2,94","0,71","1,18","0,00","0,00"
2843,2016.0,21C051,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=21C051,"1,00","7,00","50,32","91,19",23,1,"2,41","2,20","20,31",1602,1,"2,00",2,"2,24","1,57","0,67","1,75","0,12","4,84"
2844,2016.0,21C052,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=21C052,"3,00","15,00","61,80","71,59",40,3,"6,57","4,70","17,28",805,3,"5,00",1,"3,30","1,60","1,69","4,32","0,12","22,09"
2845,2016.0,21C053,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2016&tgeo=fe&codegeo=99&base=9&ghm=21C053,"5,00","28,00","70,06","72,95",83,4,"12,05","8,79","15,30",1317,8,"9,00",14,"4,62","1,79","2,83","6,75","1,06","77,26"
